 Pressure tensor from virial route using IK-VR1 definition
 Unit: pressure in [bar] and length in [Angstrom]
  z              Pkin               Pt(fw)             Pt(ff)             Pt(tot)            Pn(fw)             Pn(ff)             Pn(tot)
 16.4614         0.0000           -26.5689             0.0000           -26.5689          -875.9512             0.0000          -875.9512
 16.4714         0.0000           -26.5615             0.0000           -26.5615          -875.8995             0.0000          -875.8995
 16.4814         0.0000           -26.5848             0.0000           -26.5848          -875.9838             0.0000          -875.9838
 16.4914         0.0000           -26.5926             0.0000           -26.5926          -876.0308             0.0000          -876.0308
 16.5014         0.0000           -26.5727             0.0000           -26.5727          -875.8490             0.0000          -875.8490
 16.5114         0.0000           -26.6037             0.0000           -26.6037          -875.8713             0.0000          -875.8713
 16.5214         0.0000           -26.6089             0.0000           -26.6089          -876.2424             0.0000          -876.2424
 16.5314         0.0000           -26.5193             0.0000           -26.5193          -876.2146             0.0000          -876.2146
 16.5414         0.0000           -26.5209             0.0000           -26.5209          -876.2774             0.0000          -876.2774
 16.5514         0.0000           -26.4107             0.0000           -26.4107          -876.3155             0.0000          -876.3155
 16.5614         0.0000           -26.4162             0.0000           -26.4162          -876.3518             0.0000          -876.3518
 16.5714         0.0000           -26.4011             0.0000           -26.4011          -876.2528             0.0000          -876.2528
 16.5814         0.0000           -26.5028             0.0000           -26.5028          -876.3853             0.0000          -876.3853
 16.5914         0.0000           -26.0706             0.0000           -26.0706          -876.6217             0.0000          -876.6217
 16.6014         0.0000           -26.0396             0.0000           -26.0396          -876.7113             0.0000          -876.7113
 16.6114         0.0000           -25.4807             0.0000           -25.4807          -876.7139             0.0000          -876.7139
 16.6214         0.0000           -25.4536             0.0000           -25.4536          -876.6071             0.0000          -876.6071
 16.6314         0.0000           -25.1018             0.0000           -25.1018          -876.7898             0.0000          -876.7898
 16.6414         0.0000           -25.1844             0.0000           -25.1844          -876.8186             0.0000          -876.8186
 16.6514         0.0000           -25.2220             0.0000           -25.2220          -876.9657             0.0000          -876.9657
 16.6614         0.0000           -24.7511             0.0000           -24.7511          -876.9244             0.0000          -876.9244
 16.6714         0.0000           -24.7725             0.0000           -24.7725          -876.6363             0.0000          -876.6363
 16.6814         0.0000           -24.7807             0.0000           -24.7807          -876.7552             0.0000          -876.7552
 16.6914         0.0000           -25.0683             0.0000           -25.0683          -876.7077             0.0000          -876.7077
 16.7014         0.0000           -24.1549             0.0000           -24.1549          -876.6724             0.0000          -876.6724
 16.7114         0.0000           -23.7783             0.0000           -23.7783          -876.7117             0.0000          -876.7117
 16.7214         0.0000           -23.6663             0.0000           -23.6663          -876.7637             0.0000          -876.7637
 16.7314         0.0000           -23.1275             0.0000           -23.1275          -877.7749             0.0000          -877.7749
 16.7414         0.0000           -23.0134             0.0000           -23.0134          -876.2232             0.0000          -876.2232
 16.7514         0.0000         -4866.8419             0.0000         -4866.8419          -683.1935             0.0000          -683.1935
 16.7614         0.0000         -4853.1961             0.0000         -4853.1961          -717.7641             0.0000          -717.7641
 16.7714         0.0000         -4852.4684             0.0000         -4852.4684          -778.6116             0.0000          -778.6116
 16.7814         0.0000         -4850.5866             0.0000         -4850.5866          -793.0211             0.0000          -793.0211
 16.7914         0.0000         -4850.2441             0.0000         -4850.2441          -793.0300             0.0000          -793.0300
 16.8014         0.0000         -4849.4188             0.0000         -4849.4188          -791.2055             0.0000          -791.2055
 16.8114         0.0000         -4849.2470             0.0000         -4849.2470          -791.0921             0.0000          -791.0921
 16.8214         0.0000         -4848.8239             0.0000         -4848.8239          -791.2746             0.0000          -791.2746
 16.8314         0.0000         -4848.7346             0.0000         -4848.7346          -791.0233             0.0000          -791.0233
 16.8414         0.0000         -4849.0550             0.0000         -4849.0550          -790.5852             0.0000          -790.5852
 16.8514         0.0000         -4849.1461             0.0000         -4849.1461          -790.3984             0.0000          -790.3984
 16.8614         0.0000         -4849.1499             0.0000         -4849.1499          -790.3150             0.0000          -790.3150
 16.8714         0.0000         -4850.1023             0.0000         -4850.1023          -790.0979             0.0000          -790.0979
 16.8814         0.0000         -4850.8498             0.0000         -4850.8498          -790.0871             0.0000          -790.0871
 16.8915         0.0000         -4850.4703             0.0000         -4850.4703          -790.1041             0.0000          -790.1041
 16.9015         0.0000         -4850.1214             0.0000         -4850.1214          -790.2119             0.0000          -790.2119
 16.9115         0.0000         -4851.3852             0.0000         -4851.3852          -790.4149             0.0000          -790.4149
 16.9215         0.0000         -4851.6192             0.0000         -4851.6192          -789.7617             0.0000          -789.7617
 16.9315         0.0000         -4851.7643             0.0000         -4851.7643          -790.0237             0.0000          -790.0237
 16.9415         0.0000         -4851.4508             0.0000         -4851.4508          -789.9388             0.0000          -789.9388
 16.9515         0.0000         -4851.6813             0.0000         -4851.6813          -790.2591             0.0000          -790.2591
 16.9615         0.0000         -4850.6859             0.0000         -4850.6859          -790.0629             0.0000          -790.0629
 16.9715         0.0000         -4853.8312             0.0000         -4853.8312          -789.3569             0.0000          -789.3569
 16.9815         0.0000         -4856.8948             0.0000         -4856.8948          -789.4236             0.0000          -789.4236
 16.9915         0.0000         -4858.0860             0.0000         -4858.0860          -789.1343             0.0000          -789.1343
 17.0015         0.0000         -4856.0190             0.0000         -4856.0190          -789.4021             0.0000          -789.4021
 17.0115         0.0000         -4860.1622             0.0000         -4860.1622          -789.3384             0.0000          -789.3384
 17.0215         0.0000         -4863.6960             0.0000         -4863.6960          -789.4099             0.0000          -789.4099
 17.0315         0.0000         -4866.7438             0.0000         -4866.7438          -789.3268             0.0000          -789.3268
 17.0415         0.0000         -4871.9861             0.0000         -4871.9861          -789.3755             0.0000          -789.3755
 17.0515         0.0000         -4870.3481             0.0000         -4870.3481          -789.4694             0.0000          -789.4694
 17.0615         0.0000         -4871.1408             0.0000         -4871.1408          -789.5968             0.0000          -789.5968
 17.0715         0.0000         -4867.2997             0.0000         -4867.2997          -789.8074             0.0000          -789.8074
 17.0815         0.0000         -4869.3612             0.0000         -4869.3612          -789.3682             0.0000          -789.3682
 17.0915         0.0000         -4867.8162             0.0000         -4867.8162          -789.3264             0.0000          -789.3264
 17.1015         0.0000         -4869.0295             0.0000         -4869.0295          -789.5839             0.0000          -789.5839
 17.1115         0.0000         -4874.8758             0.0000         -4874.8758          -789.6438             0.0000          -789.6438
 17.1215         0.0000         -4875.0422             0.0000         -4875.0422          -789.9392             0.0000          -789.9392
 17.1315         0.0000         -4874.1587             0.0000         -4874.1587          -789.9204             0.0000          -789.9204
 17.1415         0.0000         -4860.1311             0.0000         -4860.1311          -789.7581             0.0000          -789.7581
 17.1515         0.0000         -4852.3503             0.0000         -4852.3503          -789.6379             0.0000          -789.6379
 17.1615         0.0000         -4844.6849             0.0000         -4844.6849          -789.8915             0.0000          -789.8915
 17.1715         0.0000         -4846.1061             0.0000         -4846.1061          -790.1267             0.0000          -790.1267
 17.1815         0.0000         -4841.0080             0.0000         -4841.0080          -789.9813             0.0000          -789.9813
 17.1915         0.0000         -4849.3940             0.0000         -4849.3940          -790.0721             0.0000          -790.0721
 17.2015         0.0000         -4852.0061             0.0000         -4852.0061          -790.1358             0.0000          -790.1358
 17.2115         0.0000         -4860.1274             0.0000         -4860.1274          -790.0995             0.0000          -790.0995
 17.2215         0.0000         -4861.7550             0.0000         -4861.7550          -789.7042             0.0000          -789.7042
 17.2315         0.0000         -4861.3423             0.0000         -4861.3423          -789.6460             0.0000          -789.6460
 17.2415         0.0000         -4863.2262             0.0000         -4863.2262          -789.8862             0.0000          -789.8862
 17.2515         0.0000         -4864.3230             0.0000         -4864.3230          -790.0102             0.0000          -790.0102
 17.2615         0.0000         -4859.7737             0.0000         -4859.7737          -790.4821             0.0000          -790.4821
 17.2715         0.0000         -4861.3605             0.0000         -4861.3605          -789.9180             0.0000          -789.9180
 17.2815         0.0000         -4861.4879             0.0000         -4861.4879          -790.0761             0.0000          -790.0761
 17.2915         0.0000         -4859.4555             0.0000         -4859.4555          -790.0649             0.0000          -790.0649
 17.3015         0.0000         -4853.7997             0.0000         -4853.7997          -790.0078             0.0000          -790.0078
 17.3115         0.0000         -4855.0746             0.0000         -4855.0746          -789.9463             0.0000          -789.9463
 17.3215         0.0000         -4851.9584             0.0000         -4851.9584          -790.3162             0.0000          -790.3162
 17.3315         0.0000         -4842.2946             0.0000         -4842.2946          -790.0775             0.0000          -790.0775
 17.3415         0.0000         -4832.9398             0.0000         -4832.9398          -790.1782             0.0000          -790.1782
 17.3515         0.0000         -4832.8967             0.0000         -4832.8967          -789.5422             0.0000          -789.5422
 17.3616         0.0000         -4836.7346             0.0000         -4836.7346          -789.9110             0.0000          -789.9110
 17.3716         0.0000         -4841.8417             0.0000         -4841.8417          -789.8901             0.0000          -789.8901
 17.3816         0.0000         -4847.9899             0.0000         -4847.9899          -790.2388             0.0000          -790.2388
 17.3916         0.0000         -4841.6655             0.0000         -4841.6655          -790.4708             0.0000          -790.4708
 17.4016         0.0000         -4834.6972             0.0000         -4834.6972          -790.5353             0.0000          -790.5353
 17.4116         0.0000         -4845.4990             0.0000         -4845.4990          -790.6987             0.0000          -790.6987
 17.4216         0.0000         -4854.7920             0.0000         -4854.7920          -790.7215             0.0000          -790.7215
 17.4316         0.0000         -4853.3162             0.0000         -4853.3162          -790.9290             0.0000          -790.9290
 17.4416         0.0000         -4863.0265             0.0000         -4863.0265          -792.2510             0.0000          -792.2510
 17.4516         0.0000         -4854.1692             0.0000         -4854.1692          -792.8153             0.0000          -792.8153
 17.4616         0.0000         -4855.5163             0.0000         -4855.5163          -792.5703             0.0000          -792.5703
 17.4716         0.0000         -4853.1289             0.0000         -4853.1289          -793.5847             0.0000          -793.5847
 17.4816         0.0000         -4838.1882             0.0000         -4838.1882          -793.3974             0.0000          -793.3974
 17.4916         0.0000         -4841.5853             0.0000         -4841.5853          -792.7576             0.0000          -792.7576
 17.5016         0.0000         -4823.2206             0.0000         -4823.2206          -792.8925             0.0000          -792.8925
 17.5116         0.0000         -4825.5349             0.0000         -4825.5349          -792.9139             0.0000          -792.9139
 17.5216         0.0000         -4824.9667             0.0000         -4824.9667          -793.4822             0.0000          -793.4822
 17.5316         0.0000         -4828.9738             0.0000         -4828.9738          -794.1089             0.0000          -794.1089
 17.5416         0.0000         -4827.8657             0.0000         -4827.8657          -794.8810             0.0000          -794.8810
 17.5516         0.0000         -4829.8470             0.0000         -4829.8470          -794.5864             0.0000          -794.5864
 17.5616         0.0000         -4837.2672             0.0000         -4837.2672          -793.8916             0.0000          -793.8916
 17.5716         0.0000         -4831.5686             0.0000         -4831.5686          -795.2590             0.0000          -795.2590
 17.5816         0.0000         -4828.8117             0.0000         -4828.8117          -797.0173             0.0000          -797.0173
 17.5916         0.0000         -4843.3175             0.0000         -4843.3175          -796.1368             0.0000          -796.1368
 17.6016         0.0000         -4845.1106             0.0000         -4845.1106          -795.8081             0.0000          -795.8081
 17.6116         0.0000         -4852.7379             0.0000         -4852.7379          -797.5649             0.0000          -797.5649
 17.6216         0.0000         -4855.6109             0.0000         -4855.6109          -798.9340             0.0000          -798.9340
 17.6316         0.0000         -4857.6224             0.0000         -4857.6224          -800.7697             0.0000          -800.7697
 17.6416         0.0000         -4861.8348             0.0000         -4861.8348          -798.8227             0.0000          -798.8227
 17.6516         0.0000         -4854.3074             0.0000         -4854.3074          -798.4255             0.0000          -798.4255
 17.6616         0.0000         -4850.4108             0.0000         -4850.4108          -796.8341             0.0000          -796.8341
 17.6716         0.0000         -4852.5514             0.0000         -4852.5514          -796.6252             0.0000          -796.6252
 17.6816         0.0000         -4857.5007             0.0000         -4857.5007          -798.9325             0.0000          -798.9325
 17.6916         0.0000         -4863.8887             0.0000         -4863.8887          -798.3618             0.0000          -798.3618
 17.7016         0.0000         -4872.2983             0.0000         -4872.2983          -797.1887             0.0000          -797.1887
 17.7116         0.0000         -4875.3468             0.0000         -4875.3468          -796.1791             0.0000          -796.1791
 17.7216         0.0000         -4875.0886             0.0000         -4875.0886          -797.6135             0.0000          -797.6135
 17.7316         0.0000         -4880.9561             0.0000         -4880.9561          -797.3192             0.0000          -797.3192
 17.7416         0.0000         -4884.6994             0.0000         -4884.6994          -796.7725             0.0000          -796.7725
 17.7516         0.0000         -4900.9572             0.0000         -4900.9572          -797.5307             0.0000          -797.5307
 17.7616         0.0000         -4901.0158             0.0000         -4901.0158          -797.1197             0.0000          -797.1197
 17.7716         0.0000         -4896.5501             0.0000         -4896.5501          -795.7289             0.0000          -795.7289
 17.7816         0.0000         -4875.1604             0.0000         -4875.1604          -796.0320             0.0000          -796.0320
 17.7916         0.0000         -4879.4729             0.0000         -4879.4729          -796.3510             0.0000          -796.3510
 17.8016         0.0000         -4879.4268             0.0000         -4879.4268          -795.9877             0.0000          -795.9877
 17.8116         0.0000         -4802.5452             0.0000         -4802.5452          -800.2349             0.0000          -800.2349
 17.8216         0.0000         -4713.3285             0.0000         -4713.3285          -799.6866             0.0000          -799.6866
 17.8316         0.0000         -4474.8706             0.0000         -4474.8706          -800.9662             0.0000          -800.9662
 17.8417         0.0000         -4200.8761             0.0000         -4200.8761          -797.6565             0.0000          -797.6565
 17.8517         0.0000         -3912.5286             0.0000         -3912.5286          -798.5273             0.0000          -798.5273
 17.8617         0.0000         -3623.9991             0.0000         -3623.9991          -799.6533             0.0000          -799.6533
 17.8717         0.0000         -3234.4472             0.0000         -3234.4472          -799.6845             0.0000          -799.6845
 17.8817         0.0000         -2959.8961             0.0000         -2959.8961          -796.1227             0.0000          -796.1227
 17.8917         0.0000         -2629.5083             0.0000         -2629.5083          -797.6409             0.0000          -797.6409
 17.9017         0.0000         -2239.2518             0.0000         -2239.2518          -798.4061             0.0000          -798.4061
 17.9117         0.0000         -1964.7400             0.0000         -1964.7400          -797.2117             0.0000          -797.2117
 17.9217         0.0000         -1680.1831             0.0000         -1680.1831          -790.7100             0.0000          -790.7100
 17.9317         0.0000         -1486.1157             0.0000         -1486.1157          -783.6497             0.0000          -783.6497
 17.9417         0.0000         -1412.9948             0.0000         -1412.9948          -781.6722             0.0000          -781.6722
 17.9517         0.0000         -1238.2190             0.0000         -1238.2190          -780.0090             0.0000          -780.0090
 17.9617         0.0000         -1087.1622             0.0000         -1087.1622          -771.9667             0.0000          -771.9667
 17.9717         0.0000          -947.8409             0.0000          -947.8409          -771.6821             0.0000          -771.6821
 17.9817         0.0000          -844.0347             0.0000          -844.0347          -771.9347             0.0000          -771.9347
 17.9917         0.0000          -709.4778             0.0000          -709.4778          -773.6093             0.0000          -773.6093
 18.0017         0.0000          -658.5065             0.0000          -658.5065          -770.7513             0.0000          -770.7513
 18.0117         0.0000          -621.1854             0.0000          -621.1854          -770.8691             0.0000          -770.8691
 18.0217         0.0000          -565.6061             0.0000          -565.6061          -770.2858             0.0000          -770.2858
 18.0317         0.0000          -571.7665             0.0000          -571.7665          -771.3770             0.0000          -771.3770
 18.0417         0.0000          -517.9137             0.0000          -517.9137          -771.0767             0.0000          -771.0767
 18.0517         0.0000          -522.9187             0.0000          -522.9187          -772.3755             0.0000          -772.3755
 18.0617         0.0000          -512.2268             0.0000          -512.2268          -773.7082             0.0000          -773.7082
 18.0717         0.0000          -514.0269             0.0000          -514.0269          -774.0498             0.0000          -774.0498
 18.0817         0.0000          -499.5972             0.0000          -499.5972          -778.0351             0.0000          -778.0351
 18.0917         0.0000          -502.6354             0.0000          -502.6354          -776.7883             0.0000          -776.7883
 18.1017         0.0000          -504.8882             0.0000          -504.8882          -776.9348             0.0000          -776.9348
 18.1117         0.0000          -508.8747             0.0000          -508.8747          -786.8371             0.0000          -786.8371
 18.1217         0.0000          -511.5235             0.0000          -511.5235          -788.7604             0.0000          -788.7604
 18.1317         0.0000          -513.0112             0.0000          -513.0112          -785.6658             0.0000          -785.6658
 18.1417         0.0000          -514.2950             0.0000          -514.2950          -779.9469             0.0000          -779.9469
 18.1517         0.0000          -515.4071             0.0000          -515.4071          -783.4176             0.0000          -783.4176
 18.1617         0.0000          -515.7480             0.0000          -515.7480          -783.5003             0.0000          -783.5003
 18.1717         0.0000          -518.4606             0.0000          -518.4606          -785.8056             0.0000          -785.8056
 18.1817         0.0000          -518.9103             0.0000          -518.9103          -784.5747             0.0000          -784.5747
 18.1917         0.0000          -518.8921             0.0000          -518.8921          -787.6758             0.0000          -787.6758
 18.2017         0.0000          -520.1607             0.0000          -520.1607          -787.5408             0.0000          -787.5408
 18.2117         0.0000          -520.4000             0.0000          -520.4000          -791.1288             0.0000          -791.1288
 18.2217         0.0000          -521.7689             0.0000          -521.7689          -788.6253             0.0000          -788.6253
 18.2317         0.0000          -522.4314             0.0000          -522.4314          -788.9196             0.0000          -788.9196
 18.2417         0.0000          -522.4862             0.0000          -522.4862          -784.8750             0.0000          -784.8750
 18.2517         0.0000          -522.5628             0.0000          -522.5628          -791.9399             0.0000          -791.9399
 18.2617         0.0000          -523.4617             0.0000          -523.4617          -782.6352             0.0000          -782.6352
 18.2717         0.0000          -523.9161             0.0000          -523.9161          -784.9117             0.0000          -784.9117
 18.2817         0.0000          -523.8236             0.0000          -523.8236          -786.0952             0.0000          -786.0952
 18.2917         0.0000          -523.5848             0.0000          -523.5848          -788.2230             0.0000          -788.2230
 18.3017         0.0000          -524.2974             0.0000          -524.2974          -787.4101             0.0000          -787.4101
 18.3118         0.0000          -524.4599             0.0000          -524.4599          -787.4129             0.0000          -787.4129
 18.3218         0.0000          -524.4736             0.0000          -524.4736          -786.9521             0.0000          -786.9521
 18.3318         0.0000          -524.4099             0.0000          -524.4099          -787.5186             0.0000          -787.5186
 18.3418         0.0000          -524.5049             0.0000          -524.5049          -786.9940             0.0000          -786.9940
 18.3518         0.0000          -525.0041             0.0000          -525.0041          -787.0183             0.0000          -787.0183
 18.3618         0.0000          -524.9977             0.0000          -524.9977          -783.2450             0.0000          -783.2450
 18.3718         0.0000          -524.9989             0.0000          -524.9989          -783.3842             0.0000          -783.3842
 18.3818         0.0000          -525.2065             0.0000          -525.2065          -784.2899             0.0000          -784.2899
 18.3918         0.0000          -525.2907             0.0000          -525.2907          -769.2244             0.0000          -769.2244
 18.4018         0.0000          -525.5019             0.0000          -525.5019          -769.0220             0.0000          -769.0220
 18.4118         0.0000          -525.1800             0.0000          -525.1800          -776.4403             0.0000          -776.4403
 18.4218         0.0000          -525.4362             0.0000          -525.4362          -776.9001             0.0000          -776.9001
 18.4318         0.0000          -525.6917             0.0000          -525.6917          -776.6737             0.0000          -776.6737
 18.4418         0.0000          -525.8079             0.0000          -525.8079          -774.9575             0.0000          -774.9575
 18.4518         0.0000          -526.0321             0.0000          -526.0321          -774.5868             0.0000          -774.5868
 18.4618         0.0000          -526.0591             0.0000          -526.0591          -778.9733             0.0000          -778.9733
 18.4718         0.0000          -525.5523             0.0000          -525.5523          -777.3941             0.0000          -777.3941
 18.4818         0.0000          -525.5345             0.0000          -525.5345          -765.6162             0.0000          -765.6162
 18.4918         0.0000          -525.8334             0.0000          -525.8334          -767.5625             0.0000          -767.5625
 18.5018         0.0000          -525.6176             0.0000          -525.6176          -767.1273             0.0000          -767.1273
 18.5118         0.0000          -525.3555             0.0000          -525.3555          -763.9697             0.0000          -763.9697
 18.5218         0.0000          -525.4846             0.0000          -525.4846          -762.5603             0.0000          -762.5603
 18.5318         0.0000          -525.4472             0.0000          -525.4472          -762.1619             0.0000          -762.1619
 18.5418         0.0000          -525.5126             0.0000          -525.5126          -763.6192             0.0000          -763.6192
 18.5518         0.0000          -525.4813             0.0000          -525.4813          -764.3209             0.0000          -764.3209
 18.5618         0.0000          -525.5537             0.0000          -525.5537          -768.8580             0.0000          -768.8580
 18.5718         0.0000          -525.3794             0.0000          -525.3794          -769.2814             0.0000          -769.2814
 18.5818         0.0000          -525.9993             0.0000          -525.9993          -769.1507             0.0000          -769.1507
 18.5918         0.0000          -525.4038             0.0000          -525.4038          -772.6292             0.0000          -772.6292
 18.6018         0.0000          -525.1211             0.0000          -525.1211          -778.6095             0.0000          -778.6095
 18.6118         0.0000          -525.0439             0.0000          -525.0439          -778.1661             0.0000          -778.1661
 18.6218         0.0000          -525.5993             0.0000          -525.5993          -778.2135             0.0000          -778.2135
 18.6318         0.0000          -525.5169             0.0000          -525.5169          -779.4194             0.0000          -779.4194
 18.6418         0.0000          -525.6917             0.0000          -525.6917          -783.0330             0.0000          -783.0330
 18.6518         0.0000          -525.7552             0.0000          -525.7552          -777.7876             0.0000          -777.7876
 18.6618         0.0000          -525.7951             0.0000          -525.7951          -775.7241             0.0000          -775.7241
 18.6718         0.0000          -525.9208             0.0000          -525.9208          -776.4417             0.0000          -776.4417
 18.6818         0.0000          -525.9039             0.0000          -525.9039          -772.5134             0.0000          -772.5134
 18.6918         0.0000          -526.1768             0.0000          -526.1768          -762.5022             0.0000          -762.5022
 18.7018         0.0000          -526.5707             0.0000          -526.5707          -763.8919             0.0000          -763.8919
 18.7118         0.0000          -526.2850             0.0000          -526.2850          -771.1238             0.0000          -771.1238
 18.7218         0.0000          -526.5636             0.0000          -526.5636          -772.6961             0.0000          -772.6961
 18.7318         0.0000          -526.8779             0.0000          -526.8779          -781.2878             0.0000          -781.2878
 18.7418         0.0000          -527.3331             0.0000          -527.3331          -780.5293             0.0000          -780.5293
 18.7518         0.0000          -527.7448             0.0000          -527.7448          -785.1291             0.0000          -785.1291
 18.7618         0.0000          -527.4939             0.0000          -527.4939          -785.6896             0.0000          -785.6896
 18.7718         0.0000          -526.7340             0.0000          -526.7340          -787.4601             0.0000          -787.4601
 18.7819         0.0000          -534.8749             0.0000          -534.8749          -788.9587             0.0000          -788.9587
 18.7919         0.0000          -532.1391             0.0000          -532.1391          -788.2640             0.0000          -788.2640
 18.8019         0.0000          -532.2305             0.0000          -532.2305          -788.7887             0.0000          -788.7887
 18.8119         0.0000          -543.9467             0.0000          -543.9467          -799.8215             0.0000          -799.8215
 18.8219         0.0000          -548.0533             0.0000          -548.0533          -801.5837             0.0000          -801.5837
 18.8319         0.0000          -546.7535             0.0000          -546.7535          -798.1195             0.0000          -798.1195
 18.8419         0.0000          -555.4718             0.0000          -555.4718          -792.4019             0.0000          -792.4019
 18.8519         0.0000          -559.8803             0.0000          -559.8803          -792.3975             0.0000          -792.3975
 18.8619         0.0000          -597.5971             0.0000          -597.5971          -792.6789             0.0000          -792.6789
 18.8719         0.0000          -638.5889             0.0000          -638.5889          -791.0869             0.0000          -791.0869
 18.8819         0.0000          -684.3303             0.0000          -684.3303          -792.2332             0.0000          -792.2332
 18.8919         0.0000          -749.5942             0.0000          -749.5942          -792.5492             0.0000          -792.5492
 18.9019         0.0000          -872.8711             0.0000          -872.8711          -790.3415             0.0000          -790.3415
 18.9119         0.0000          -969.9268             0.0000          -969.9268          -791.9829             0.0000          -791.9829
 18.9219         0.0000         -1155.4900             0.0000         -1155.4900          -790.9588             0.0000          -790.9588
 18.9319         0.0000         -1232.0462             0.0000         -1232.0462          -778.4594             0.0000          -778.4594
 18.9419         0.0000         -1313.2133             0.0000         -1313.2133          -778.4385             0.0000          -778.4385
 18.9519         0.0000         -1435.4973             0.0000         -1435.4973          -779.8729             0.0000          -779.8729
 18.9619         0.0000         -1583.2430             0.0000         -1583.2430          -783.7007             0.0000          -783.7007
 18.9719         0.0000         -1695.5615             0.0000         -1695.5615          -781.1485             0.0000          -781.1485
 18.9819         0.0000         -1905.2480             0.0000         -1905.2480          -766.8062             0.0000          -766.8062
 18.9919         0.0000         -2082.6134             0.0000         -2082.6134          -765.4108             0.0000          -765.4108
 19.0019         0.0000         -2304.1721             0.0000         -2304.1721          -764.9420             0.0000          -764.9420
 19.0119         0.0000         -2341.8009             0.0000         -2341.8009          -755.8901             0.0000          -755.8901
 19.0219         0.0000         -2431.1827             0.0000         -2431.1827          -755.1013             0.0000          -755.1013
 19.0319         0.0000         -2594.4836             0.0000         -2594.4836          -757.6260             0.0000          -757.6260
 19.0419         0.0000         -2798.9613             0.0000         -2798.9613          -759.5786             0.0000          -759.5786
 19.0519         0.0000         -2938.2245             0.0000         -2938.2245          -753.7427             0.0000          -753.7427
 19.0619         0.0000         -3134.6464             0.0000         -3134.6464          -753.4806             0.0000          -753.4806
 19.0719         0.0000         -3219.7485             0.0000         -3219.7485          -753.7186             0.0000          -753.7186
 19.0819         0.0000         -3366.1090             0.0000         -3366.1090          -758.0956             0.0000          -758.0956
 19.0919         0.0000         -3515.3115             0.0000         -3515.3115          -757.7608             0.0000          -757.7608
 19.1019         0.0000         -3604.4807             0.0000         -3604.4807          -758.2615             0.0000          -758.2615
 19.1119         0.0000         -3714.5693             0.0000         -3714.5693          -759.4815             0.0000          -759.4815
 19.1219         0.0000         -3773.6188             0.0000         -3773.6188          -759.4087             0.0000          -759.4087
 19.1319         0.0000         -3851.2512             0.0000         -3851.2512          -760.4401             0.0000          -760.4401
 19.1419         0.0000         -3931.2768             0.0000         -3931.2768          -762.2405             0.0000          -762.2405
 19.1519         0.0000         -4028.2703             0.0000         -4028.2703          -761.7698             0.0000          -761.7698
 19.1619         0.0000         -4121.1634             0.0000         -4121.1634          -757.7030             0.0000          -757.7030
 19.1719         0.0000         -4214.4325             0.0000         -4214.4325          -757.0412             0.0000          -757.0412
 19.1819         0.0000         -4258.3108             0.0000         -4258.3108          -763.2261             0.0000          -763.2261
 19.1919         0.0000         -4342.2746             0.0000         -4342.2746          -763.9373             0.0000          -763.9373
 19.2019         0.0000         -4407.8123             0.0000         -4407.8123          -762.3211             0.0000          -762.3211
 19.2119         0.0000         -4466.2514             0.0000         -4466.2514          -763.5252             0.0000          -763.5252
 19.2219         0.0000         -4538.1796             0.0000         -4538.1796          -757.6923             0.0000          -757.6923
 19.2319         0.0000         -4583.0937             0.0000         -4583.0937          -759.0355             0.0000          -759.0355
 19.2419         0.0000         -4638.4621             0.0000         -4638.4621          -760.9519             0.0000          -760.9519
 19.2519         0.0000         -4655.8551             0.0000         -4655.8551          -762.5470             0.0000          -762.5470
 19.2620         0.0000         -4697.2563             0.0000         -4697.2563          -764.4481             0.0000          -764.4481
 19.2720         0.0000         -4703.1642             0.0000         -4703.1642          -771.5574             0.0000          -771.5574
 19.2820         0.0000         -4709.1689             0.0000         -4709.1689          -771.7853             0.0000          -771.7853
 19.2920         0.0000         -4773.3105             0.0000         -4773.3105          -774.4988             0.0000          -774.4988
 19.3020         0.0000         -4765.2192             0.0000         -4765.2192          -774.3907             0.0000          -774.3907
 19.3120         0.0000         -4773.8330             0.0000         -4773.8330          -777.8239             0.0000          -777.8239
 19.3220         0.0000         -4806.5481             0.0000         -4806.5481          -783.6334             0.0000          -783.6334
 19.3320         0.0000         -4838.2453             0.0000         -4838.2453          -784.4766             0.0000          -784.4766
 19.3420         0.0000         -4834.4337             0.0000         -4834.4337          -784.5991             0.0000          -784.5991
 19.3520         0.0000         -4832.8242             0.0000         -4832.8242          -784.4485             0.0000          -784.4485
 19.3620         0.0000         -4833.8730             0.0000         -4833.8730          -783.5740             0.0000          -783.5740
 19.3720         0.0000         -4841.0089             0.0000         -4841.0089          -790.9719             0.0000          -790.9719
 19.3820         0.0000         -4840.8746             0.0000         -4840.8746          -794.0304             0.0000          -794.0304
 19.3920         0.0000         -4844.7461             0.0000         -4844.7461          -793.9598             0.0000          -793.9598
 19.4020         0.0000         -4843.6590             0.0000         -4843.6590          -794.0894             0.0000          -794.0894
 19.4120         0.0000         -4860.5561             0.0000         -4860.5561          -794.9228             0.0000          -794.9228
 19.4220         0.0000         -4861.0246             0.0000         -4861.0246          -795.0476             0.0000          -795.0476
 19.4320         0.0000         -4854.2896             0.0000         -4854.2896          -792.8213             0.0000          -792.8213
 19.4420         0.0000         -4850.4406             0.0000         -4850.4406          -790.4511             0.0000          -790.4511
 19.4520         0.0000         -4844.1729             0.0000         -4844.1729          -791.0087             0.0000          -791.0087
