 Pressure tensor from virial route using Harasima definition
 Unit: pressure in [bar] and length in [Angstrom]
  z              Pkin               Pt(fw)             Pt(ff)             Pt(tot)            Pn(fw)             Pn(ff)             Pn(tot)
 16.0113         0.0000             0.0000             0.0000             0.0000          -874.7749             0.0000          -874.7749
 16.0213         0.0000             0.0000             0.0000             0.0000          -875.3827             0.0000          -875.3827
 16.0313         0.0000             0.0000             0.0000             0.0000          -875.3357             0.0000          -875.3357
 16.0413         0.0000             0.0000             0.0000             0.0000          -875.3638             0.0000          -875.3638
 16.0513         0.0000             0.0000             0.0000             0.0000          -875.3689             0.0000          -875.3689
 16.0613         0.0000             0.0000             0.0000             0.0000          -875.5498             0.0000          -875.5498
 16.0713         0.0000             0.0000             0.0000             0.0000          -875.5733             0.0000          -875.5733
 16.0813         0.0000             0.0000             0.0000             0.0000          -875.5464             0.0000          -875.5464
 16.0913         0.0000             0.0000             0.0000             0.0000          -876.6046             0.0000          -876.6046
 16.1013         0.0000             0.0000             0.0000             0.0000          -876.6964             0.0000          -876.6964
 16.1113         0.0000             0.0000             0.0000             0.0000          -876.7839             0.0000          -876.7839
 16.1213         0.0000             0.0000             0.0000             0.0000          -876.6254             0.0000          -876.6254
 16.1313         0.0000             0.0000             0.0000             0.0000          -876.7752             0.0000          -876.7752
 16.1413         0.0000             0.0000             0.0000             0.0000          -876.8284             0.0000          -876.8284
 16.1513         0.0000             0.0000             0.0000             0.0000          -877.0170             0.0000          -877.0170
 16.1613         0.0000             0.0000             0.0000             0.0000          -876.9960             0.0000          -876.9960
 16.1713         0.0000             0.0000             0.0000             0.0000          -876.9435             0.0000          -876.9435
 16.1813         0.0000             0.0000             0.0000             0.0000          -876.7293             0.0000          -876.7293
 16.1913         0.0000             0.0000             0.0000             0.0000          -876.4131             0.0000          -876.4131
 16.2013         0.0000             0.0000             0.0000             0.0000          -876.3373             0.0000          -876.3373
 16.2113         0.0000             0.0000             0.0000             0.0000          -876.4062             0.0000          -876.4062
 16.2213         0.0000             0.0000             0.0000             0.0000          -876.4384             0.0000          -876.4384
 16.2313         0.0000             0.0000             0.0000             0.0000          -876.3148             0.0000          -876.3148
 16.2413         0.0000             0.0000             0.0000             0.0000          -876.3203             0.0000          -876.3203
 16.2513         0.0000             0.0000             0.0000             0.0000          -876.2181             0.0000          -876.2181
 16.2613         0.0000             0.0000             0.0000             0.0000          -876.3171             0.0000          -876.3171
 16.2713         0.0000             0.0000             0.0000             0.0000          -876.7611             0.0000          -876.7611
 16.2813         0.0000             0.0000             0.0000             0.0000          -876.8324             0.0000          -876.8324
 16.2913         0.0000             0.0000             0.0000             0.0000          -876.7600             0.0000          -876.7600
 16.3013         0.0000             0.0000             0.0000             0.0000          -876.4620             0.0000          -876.4620
 16.3113         0.0000             0.0000             0.0000             0.0000          -876.5415             0.0000          -876.5415
 16.3213         0.0000             0.0000             0.0000             0.0000          -876.4450             0.0000          -876.4450
 16.3313         0.0000             0.0000             0.0000             0.0000          -876.4738             0.0000          -876.4738
 16.3413         0.0000             0.0000             0.0000             0.0000          -876.6451             0.0000          -876.6451
 16.3513         0.0000             0.0000             0.0000             0.0000          -876.6878             0.0000          -876.6878
 16.3613         0.0000             0.0000             0.0000             0.0000          -876.8303             0.0000          -876.8303
 16.3713         0.0000             0.0000             0.0000             0.0000          -876.8344             0.0000          -876.8344
 16.3813         0.0000             0.0000             0.0000             0.0000          -876.5742             0.0000          -876.5742
 16.3913         0.0000             0.0000             0.0000             0.0000          -876.7756             0.0000          -876.7756
 16.4013         0.0000             0.0000             0.0000             0.0000          -876.7723             0.0000          -876.7723
 16.4113         0.0000             0.0000             0.0000             0.0000          -875.9983             0.0000          -875.9983
 16.4214         0.0000             0.0000             0.0000             0.0000          -875.9704             0.0000          -875.9704
 16.4314         0.0000             0.0000             0.0000             0.0000          -876.0661             0.0000          -876.0661
 16.4414         0.0000             0.0000             0.0000             0.0000          -876.1098             0.0000          -876.1098
 16.4514         0.0000             0.0000             0.0000             0.0000          -876.0356             0.0000          -876.0356
 16.4614         0.0000             0.0000             0.0000             0.0000          -875.9512             0.0000          -875.9512
 16.4714         0.0000             0.0000             0.0000             0.0000          -875.8995             0.0000          -875.8995
 16.4814         0.0000             0.0000             0.0000             0.0000          -875.9838             0.0000          -875.9838
 16.4914         0.0000             0.0000             0.0000             0.0000          -876.0308             0.0000          -876.0308
 16.5014         0.0000             0.0000             0.0000             0.0000          -875.8490             0.0000          -875.8490
 16.5114         0.0000             0.0000             0.0000             0.0000          -875.8713             0.0000          -875.8713
 16.5214         0.0000             0.0000             0.0000             0.0000          -876.2424             0.0000          -876.2424
 16.5314         0.0000             0.0000             0.0000             0.0000          -876.2146             0.0000          -876.2146
 16.5414         0.0000             0.0000             0.0000             0.0000          -876.2774             0.0000          -876.2774
 16.5514         0.0000             0.0000             0.0000             0.0000          -876.3155             0.0000          -876.3155
 16.5614         0.0000             0.0000             0.0000             0.0000          -876.3518             0.0000          -876.3518
 16.5714         0.0000             0.0000             0.0000             0.0000          -876.2528             0.0000          -876.2528
 16.5814         0.0000             0.0000             0.0000             0.0000          -876.3853             0.0000          -876.3853
 16.5914         0.0000             0.0000             0.0000             0.0000          -876.6217             0.0000          -876.6217
 16.6014         0.0000             0.0000             0.0000             0.0000          -876.7113             0.0000          -876.7113
 16.6114         0.0000             0.0000             0.0000             0.0000          -876.7139             0.0000          -876.7139
 16.6214         0.0000             0.0000             0.0000             0.0000          -876.6071             0.0000          -876.6071
 16.6314         0.0000             0.0000             0.0000             0.0000          -876.7898             0.0000          -876.7898
 16.6414         0.0000             0.0000             0.0000             0.0000          -876.8186             0.0000          -876.8186
 16.6514         0.0000             0.0000             0.0000             0.0000          -876.9657             0.0000          -876.9657
 16.6614         0.0000             0.0000             0.0000             0.0000          -876.9244             0.0000          -876.9244
 16.6714         0.0000             0.0000             0.0000             0.0000          -876.6363             0.0000          -876.6363
 16.6814         0.0000             0.0000             0.0000             0.0000          -876.7552             0.0000          -876.7552
 16.6914         0.0000             0.0000             0.0000             0.0000          -876.7077             0.0000          -876.7077
 16.7014         0.0000             0.0000             0.0000             0.0000          -876.6724             0.0000          -876.6724
 16.7114         0.0000             0.0000             0.0000             0.0000          -876.7117             0.0000          -876.7117
 16.7214         0.0000             0.0000             0.0000             0.0000          -876.7637             0.0000          -876.7637
 16.7314         0.0000             0.0000             0.0000             0.0000          -877.7749             0.0000          -877.7749
 16.7414         0.0000             0.0000             0.0000             0.0000          -876.2232             0.0000          -876.2232
 16.7514         0.0000       -581761.2981             0.0000       -581761.2981          -683.1935             0.0000          -683.1935
 16.7614         0.0000             0.0000             0.0000             0.0000          -717.7641             0.0000          -717.7641
 16.7714         0.0000             0.0000             0.0000             0.0000          -778.6116             0.0000          -778.6116
 16.7814         0.0000             0.0000             0.0000             0.0000          -793.0211             0.0000          -793.0211
 16.7914         0.0000             0.0000             0.0000             0.0000          -793.0300             0.0000          -793.0300
 16.8014         0.0000             0.0000             0.0000             0.0000          -791.2055             0.0000          -791.2055
 16.8114         0.0000             0.0000             0.0000             0.0000          -791.0921             0.0000          -791.0921
 16.8214         0.0000             0.0000             0.0000             0.0000          -791.2746             0.0000          -791.2746
 16.8314         0.0000             0.0000             0.0000             0.0000          -791.0233             0.0000          -791.0233
 16.8414         0.0000             0.0000             0.0000             0.0000          -790.5852             0.0000          -790.5852
 16.8514         0.0000             0.0000             0.0000             0.0000          -790.3984             0.0000          -790.3984
 16.8614         0.0000             0.0000             0.0000             0.0000          -790.3150             0.0000          -790.3150
 16.8714         0.0000             0.0000             0.0000             0.0000          -790.0979             0.0000          -790.0979
 16.8814         0.0000             0.0000             0.0000             0.0000          -790.0871             0.0000          -790.0871
 16.8915         0.0000             0.0000             0.0000             0.0000          -790.1041             0.0000          -790.1041
 16.9015         0.0000             0.0000             0.0000             0.0000          -790.2119             0.0000          -790.2119
 16.9115         0.0000             0.0000             0.0000             0.0000          -790.4149             0.0000          -790.4149
 16.9215         0.0000             0.0000             0.0000             0.0000          -789.7617             0.0000          -789.7617
 16.9315         0.0000             0.0000             0.0000             0.0000          -790.0237             0.0000          -790.0237
 16.9415         0.0000             0.0000             0.0000             0.0000          -789.9388             0.0000          -789.9388
 16.9515         0.0000             0.0000             0.0000             0.0000          -790.2591             0.0000          -790.2591
 16.9615         0.0000             0.0000             0.0000             0.0000          -790.0629             0.0000          -790.0629
 16.9715         0.0000             0.0000             0.0000             0.0000          -789.3569             0.0000          -789.3569
 16.9815         0.0000             0.0000             0.0000             0.0000          -789.4236             0.0000          -789.4236
 16.9915         0.0000             0.0000             0.0000             0.0000          -789.1343             0.0000          -789.1343
 17.0015         0.0000             0.0000             0.0000             0.0000          -789.4021             0.0000          -789.4021
 17.0115         0.0000             0.0000             0.0000             0.0000          -789.3384             0.0000          -789.3384
 17.0215         0.0000             0.0000             0.0000             0.0000          -789.4099             0.0000          -789.4099
 17.0315         0.0000             0.0000             0.0000             0.0000          -789.3268             0.0000          -789.3268
 17.0415         0.0000             0.0000             0.0000             0.0000          -789.3755             0.0000          -789.3755
 17.0515         0.0000             0.0000             0.0000             0.0000          -789.4694             0.0000          -789.4694
 17.0615         0.0000             0.0000             0.0000             0.0000          -789.5968             0.0000          -789.5968
 17.0715         0.0000             0.0000             0.0000             0.0000          -789.8074             0.0000          -789.8074
 17.0815         0.0000             0.0000             0.0000             0.0000          -789.3682             0.0000          -789.3682
 17.0915         0.0000             0.0000             0.0000             0.0000          -789.3264             0.0000          -789.3264
 17.1015         0.0000             0.0000             0.0000             0.0000          -789.5839             0.0000          -789.5839
 17.1115         0.0000             0.0000             0.0000             0.0000          -789.6438             0.0000          -789.6438
 17.1215         0.0000             0.0000             0.0000             0.0000          -789.9392             0.0000          -789.9392
 17.1315         0.0000             0.0000             0.0000             0.0000          -789.9204             0.0000          -789.9204
 17.1415         0.0000             0.0000             0.0000             0.0000          -789.7581             0.0000          -789.7581
 17.1515         0.0000             0.0000             0.0000             0.0000          -789.6379             0.0000          -789.6379
 17.1615         0.0000             0.0000             0.0000             0.0000          -789.8915             0.0000          -789.8915
 17.1715         0.0000             0.0000             0.0000             0.0000          -790.1267             0.0000          -790.1267
 17.1815         0.0000             0.0000             0.0000             0.0000          -789.9813             0.0000          -789.9813
 17.1915         0.0000             0.0000             0.0000             0.0000          -790.0721             0.0000          -790.0721
 17.2015         0.0000             0.0000             0.0000             0.0000          -790.1358             0.0000          -790.1358
 17.2115         0.0000             0.0000             0.0000             0.0000          -790.0995             0.0000          -790.0995
 17.2215         0.0000             0.0000             0.0000             0.0000          -789.7042             0.0000          -789.7042
 17.2315         0.0000             0.0000             0.0000             0.0000          -789.6460             0.0000          -789.6460
 17.2415         0.0000             0.0000             0.0000             0.0000          -789.8862             0.0000          -789.8862
 17.2515         0.0000             0.0000             0.0000             0.0000          -790.0102             0.0000          -790.0102
 17.2615         0.0000             0.0000             0.0000             0.0000          -790.4821             0.0000          -790.4821
 17.2715         0.0000             0.0000             0.0000             0.0000          -789.9180             0.0000          -789.9180
 17.2815         0.0000             0.0000             0.0000             0.0000          -790.0761             0.0000          -790.0761
 17.2915         0.0000             0.0000             0.0000             0.0000          -790.0649             0.0000          -790.0649
 17.3015         0.0000             0.0000             0.0000             0.0000          -790.0078             0.0000          -790.0078
 17.3115         0.0000             0.0000             0.0000             0.0000          -789.9463             0.0000          -789.9463
 17.3215         0.0000             0.0000             0.0000             0.0000          -790.3162             0.0000          -790.3162
 17.3315         0.0000             0.0000             0.0000             0.0000          -790.0775             0.0000          -790.0775
 17.3415         0.0000             0.0000             0.0000             0.0000          -790.1782             0.0000          -790.1782
 17.3515         0.0000             0.0000             0.0000             0.0000          -789.5422             0.0000          -789.5422
 17.3616         0.0000             0.0000             0.0000             0.0000          -789.9110             0.0000          -789.9110
 17.3716         0.0000             0.0000             0.0000             0.0000          -789.8901             0.0000          -789.8901
 17.3816         0.0000             0.0000             0.0000             0.0000          -790.2388             0.0000          -790.2388
 17.3916         0.0000             0.0000             0.0000             0.0000          -790.4708             0.0000          -790.4708
 17.4016         0.0000             0.0000             0.0000             0.0000          -790.5353             0.0000          -790.5353
 17.4116         0.0000             0.0000             0.0000             0.0000          -790.6987             0.0000          -790.6987
 17.4216         0.0000             0.0000             0.0000             0.0000          -790.7215             0.0000          -790.7215
 17.4316         0.0000             0.0000             0.0000             0.0000          -790.9290             0.0000          -790.9290
 17.4416         0.0000             0.0000             0.0000             0.0000          -792.2510             0.0000          -792.2510
 17.4516         0.0000             0.0000             0.0000             0.0000          -792.8153             0.0000          -792.8153
 17.4616         0.0000             0.0000             0.0000             0.0000          -792.5703             0.0000          -792.5703
 17.4716         0.0000             0.0000             0.0000             0.0000          -793.5847             0.0000          -793.5847
 17.4816         0.0000             0.0000             0.0000             0.0000          -793.3974             0.0000          -793.3974
 17.4916         0.0000             0.0000             0.0000             0.0000          -792.7576             0.0000          -792.7576
 17.5016         0.0000             0.0000             0.0000             0.0000          -792.8925             0.0000          -792.8925
 17.5116         0.0000             0.0000             0.0000             0.0000          -792.9139             0.0000          -792.9139
 17.5216         0.0000             0.0000             0.0000             0.0000          -793.4822             0.0000          -793.4822
 17.5316         0.0000             0.0000             0.0000             0.0000          -794.1089             0.0000          -794.1089
 17.5416         0.0000             0.0000             0.0000             0.0000          -794.8810             0.0000          -794.8810
 17.5516         0.0000             0.0000             0.0000             0.0000          -794.5864             0.0000          -794.5864
 17.5616         0.0000             0.0000             0.0000             0.0000          -793.8916             0.0000          -793.8916
 17.5716         0.0000             0.0000             0.0000             0.0000          -795.2590             0.0000          -795.2590
 17.5816         0.0000             0.0000             0.0000             0.0000          -797.0173             0.0000          -797.0173
 17.5916         0.0000             0.0000             0.0000             0.0000          -796.1368             0.0000          -796.1368
 17.6016         0.0000             0.0000             0.0000             0.0000          -795.8081             0.0000          -795.8081
 17.6116         0.0000             0.0000             0.0000             0.0000          -797.5649             0.0000          -797.5649
 17.6216         0.0000             0.0000             0.0000             0.0000          -798.9340             0.0000          -798.9340
 17.6316         0.0000             0.0000             0.0000             0.0000          -800.7697             0.0000          -800.7697
 17.6416         0.0000             0.0000             0.0000             0.0000          -798.8227             0.0000          -798.8227
 17.6516         0.0000             0.0000             0.0000             0.0000          -798.4255             0.0000          -798.4255
 17.6616         0.0000             0.0000             0.0000             0.0000          -796.8341             0.0000          -796.8341
 17.6716         0.0000             0.0000             0.0000             0.0000          -796.6252             0.0000          -796.6252
 17.6816         0.0000             0.0000             0.0000             0.0000          -798.9325             0.0000          -798.9325
 17.6916         0.0000             0.0000             0.0000             0.0000          -798.3618             0.0000          -798.3618
 17.7016         0.0000             0.0000             0.0000             0.0000          -797.1887             0.0000          -797.1887
 17.7116         0.0000             0.0000             0.0000             0.0000          -796.1791             0.0000          -796.1791
 17.7216         0.0000             0.0000             0.0000             0.0000          -797.6135             0.0000          -797.6135
 17.7316         0.0000             0.0000             0.0000             0.0000          -797.3192             0.0000          -797.3192
 17.7416         0.0000             0.0000             0.0000             0.0000          -796.7725             0.0000          -796.7725
 17.7516         0.0000             0.0000             0.0000             0.0000          -797.5307             0.0000          -797.5307
 17.7616         0.0000             0.0000             0.0000             0.0000          -797.1197             0.0000          -797.1197
 17.7716         0.0000             0.0000             0.0000             0.0000          -795.7289             0.0000          -795.7289
 17.7816         0.0000             0.0000             0.0000             0.0000          -796.0320             0.0000          -796.0320
 17.7916         0.0000             0.0000             0.0000             0.0000          -796.3510             0.0000          -796.3510
 17.8016         0.0000             0.0000             0.0000             0.0000          -795.9877             0.0000          -795.9877
 17.8116         0.0000             0.0000             0.0000             0.0000          -800.2349             0.0000          -800.2349
 17.8216         0.0000             0.0000             0.0000             0.0000          -799.6866             0.0000          -799.6866
 17.8316         0.0000             0.0000             0.0000             0.0000          -800.9662             0.0000          -800.9662
 17.8417         0.0000             0.0000             0.0000             0.0000          -797.6565             0.0000          -797.6565
 17.8517         0.0000             0.0000             0.0000             0.0000          -798.5273             0.0000          -798.5273
 17.8617         0.0000             0.0000             0.0000             0.0000          -799.6533             0.0000          -799.6533
 17.8717         0.0000             0.0000             0.0000             0.0000          -799.6845             0.0000          -799.6845
 17.8817         0.0000             0.0000             0.0000             0.0000          -796.1227             0.0000          -796.1227
 17.8917         0.0000             0.0000             0.0000             0.0000          -797.6409             0.0000          -797.6409
 17.9017         0.0000             0.0000             0.0000             0.0000          -798.4061             0.0000          -798.4061
 17.9117         0.0000             0.0000             0.0000             0.0000          -797.2117             0.0000          -797.2117
 17.9217         0.0000             0.0000             0.0000             0.0000          -790.7100             0.0000          -790.7100
 17.9317         0.0000             0.0000             0.0000             0.0000          -783.6497             0.0000          -783.6497
 17.9417         0.0000             0.0000             0.0000             0.0000          -781.6722             0.0000          -781.6722
 17.9517         0.0000             0.0000             0.0000             0.0000          -780.0090             0.0000          -780.0090
 17.9617         0.0000             0.0000             0.0000             0.0000          -771.9667             0.0000          -771.9667
 17.9717         0.0000             0.0000             0.0000             0.0000          -771.6821             0.0000          -771.6821
 17.9817         0.0000             0.0000             0.0000             0.0000          -771.9347             0.0000          -771.9347
 17.9917         0.0000             0.0000             0.0000             0.0000          -773.6093             0.0000          -773.6093
 18.0017         0.0000             0.0000             0.0000             0.0000          -770.7513             0.0000          -770.7513
 18.0117         0.0000             0.0000             0.0000             0.0000          -770.8691             0.0000          -770.8691
 18.0217         0.0000             0.0000             0.0000             0.0000          -770.2858             0.0000          -770.2858
 18.0317         0.0000             0.0000             0.0000             0.0000          -771.3770             0.0000          -771.3770
 18.0417         0.0000             0.0000             0.0000             0.0000          -771.0767             0.0000          -771.0767
 18.0517         0.0000             0.0000             0.0000             0.0000          -772.3755             0.0000          -772.3755
 18.0617         0.0000             0.0000             0.0000             0.0000          -773.7082             0.0000          -773.7082
 18.0717         0.0000             0.0000             0.0000             0.0000          -774.0498             0.0000          -774.0498
 18.0817         0.0000             0.0000             0.0000             0.0000          -778.0351             0.0000          -778.0351
 18.0917         0.0000             0.0000             0.0000             0.0000          -776.7883             0.0000          -776.7883
 18.1017         0.0000             0.0000             0.0000             0.0000          -776.9348             0.0000          -776.9348
 18.1117         0.0000             0.0000             0.0000             0.0000          -786.8371             0.0000          -786.8371
 18.1217         0.0000             0.0000             0.0000             0.0000          -788.7604             0.0000          -788.7604
 18.1317         0.0000             0.0000             0.0000             0.0000          -785.6658             0.0000          -785.6658
 18.1417         0.0000             0.0000             0.0000             0.0000          -779.9469             0.0000          -779.9469
 18.1517         0.0000             0.0000             0.0000             0.0000          -783.4176             0.0000          -783.4176
 18.1617         0.0000             0.0000             0.0000             0.0000          -783.5003             0.0000          -783.5003
 18.1717         0.0000             0.0000             0.0000             0.0000          -785.8056             0.0000          -785.8056
 18.1817         0.0000             0.0000             0.0000             0.0000          -784.5747             0.0000          -784.5747
 18.1917         0.0000             0.0000             0.0000             0.0000          -787.6758             0.0000          -787.6758
 18.2017         0.0000             0.0000             0.0000             0.0000          -787.5408             0.0000          -787.5408
 18.2117         0.0000             0.0000             0.0000             0.0000          -791.1288             0.0000          -791.1288
 18.2217         0.0000             0.0000             0.0000             0.0000          -788.6253             0.0000          -788.6253
 18.2317         0.0000             0.0000             0.0000             0.0000          -788.9196             0.0000          -788.9196
 18.2417         0.0000             0.0000             0.0000             0.0000          -784.8750             0.0000          -784.8750
 18.2517         0.0000             0.0000             0.0000             0.0000          -791.9399             0.0000          -791.9399
 18.2617         0.0000             0.0000             0.0000             0.0000          -782.6352             0.0000          -782.6352
 18.2717         0.0000             0.0000             0.0000             0.0000          -784.9117             0.0000          -784.9117
 18.2817         0.0000             0.0000             0.0000             0.0000          -786.0952             0.0000          -786.0952
 18.2917         0.0000             0.0000             0.0000             0.0000          -788.2230             0.0000          -788.2230
 18.3017         0.0000             0.0000             0.0000             0.0000          -787.4101             0.0000          -787.4101
 18.3118         0.0000             0.0000             0.0000             0.0000          -787.4129             0.0000          -787.4129
 18.3218         0.0000             0.0000             0.0000             0.0000          -786.9521             0.0000          -786.9521
 18.3318         0.0000             0.0000             0.0000             0.0000          -787.5186             0.0000          -787.5186
 18.3418         0.0000             0.0000             0.0000             0.0000          -786.9940             0.0000          -786.9940
 18.3518         0.0000             0.0000             0.0000             0.0000          -787.0183             0.0000          -787.0183
 18.3618         0.0000             0.0000             0.0000             0.0000          -783.2450             0.0000          -783.2450
 18.3718         0.0000             0.0000             0.0000             0.0000          -783.3842             0.0000          -783.3842
 18.3818         0.0000             0.0000             0.0000             0.0000          -784.2899             0.0000          -784.2899
 18.3918         0.0000             0.0000             0.0000             0.0000          -769.2244             0.0000          -769.2244
 18.4018         0.0000             0.0000             0.0000             0.0000          -769.0220             0.0000          -769.0220
 18.4118         0.0000             0.0000             0.0000             0.0000          -776.4403             0.0000          -776.4403
 18.4218         0.0000             0.0000             0.0000             0.0000          -776.9001             0.0000          -776.9001
 18.4318         0.0000             0.0000             0.0000             0.0000          -776.6737             0.0000          -776.6737
 18.4418         0.0000             0.0000             0.0000             0.0000          -774.9575             0.0000          -774.9575
 18.4518         0.0000             0.0000             0.0000             0.0000          -774.5868             0.0000          -774.5868
 18.4618         0.0000             0.0000             0.0000             0.0000          -778.9733             0.0000          -778.9733
 18.4718         0.0000             0.0000             0.0000             0.0000          -777.3941             0.0000          -777.3941
 18.4818         0.0000             0.0000             0.0000             0.0000          -765.6162             0.0000          -765.6162
 18.4918         0.0000             0.0000             0.0000             0.0000          -767.5625             0.0000          -767.5625
 18.5018         0.0000             0.0000             0.0000             0.0000          -767.1273             0.0000          -767.1273
 18.5118         0.0000             0.0000             0.0000             0.0000          -763.9697             0.0000          -763.9697
 18.5218         0.0000             0.0000             0.0000             0.0000          -762.5603             0.0000          -762.5603
 18.5318         0.0000             0.0000             0.0000             0.0000          -762.1619             0.0000          -762.1619
 18.5418         0.0000             0.0000             0.0000             0.0000          -763.6192             0.0000          -763.6192
 18.5518         0.0000             0.0000             0.0000             0.0000          -764.3209             0.0000          -764.3209
 18.5618         0.0000             0.0000             0.0000             0.0000          -768.8580             0.0000          -768.8580
 18.5718         0.0000             0.0000             0.0000             0.0000          -769.2814             0.0000          -769.2814
 18.5818         0.0000             0.0000             0.0000             0.0000          -769.1507             0.0000          -769.1507
 18.5918         0.0000             0.0000             0.0000             0.0000          -772.6292             0.0000          -772.6292
 18.6018         0.0000             0.0000             0.0000             0.0000          -778.6095             0.0000          -778.6095
 18.6118         0.0000             0.0000             0.0000             0.0000          -778.1661             0.0000          -778.1661
 18.6218         0.0000             0.0000             0.0000             0.0000          -778.2135             0.0000          -778.2135
 18.6318         0.0000             0.0000             0.0000             0.0000          -779.4194             0.0000          -779.4194
 18.6418         0.0000             0.0000             0.0000             0.0000          -783.0330             0.0000          -783.0330
 18.6518         0.0000             0.0000             0.0000             0.0000          -777.7876             0.0000          -777.7876
 18.6618         0.0000             0.0000             0.0000             0.0000          -775.7241             0.0000          -775.7241
 18.6718         0.0000             0.0000             0.0000             0.0000          -776.4417             0.0000          -776.4417
 18.6818         0.0000             0.0000             0.0000             0.0000          -772.5134             0.0000          -772.5134
 18.6918         0.0000             0.0000             0.0000             0.0000          -762.5022             0.0000          -762.5022
 18.7018         0.0000             0.0000             0.0000             0.0000          -763.8919             0.0000          -763.8919
 18.7118         0.0000             0.0000             0.0000             0.0000          -771.1238             0.0000          -771.1238
 18.7218         0.0000             0.0000             0.0000             0.0000          -772.6961             0.0000          -772.6961
 18.7318         0.0000             0.0000             0.0000             0.0000          -781.2878             0.0000          -781.2878
 18.7418         0.0000             0.0000             0.0000             0.0000          -780.5293             0.0000          -780.5293
 18.7518         0.0000             0.0000             0.0000             0.0000          -785.1291             0.0000          -785.1291
 18.7618         0.0000             0.0000             0.0000             0.0000          -785.6896             0.0000          -785.6896
 18.7718         0.0000             0.0000             0.0000             0.0000          -787.4601             0.0000          -787.4601
 18.7819         0.0000             0.0000             0.0000             0.0000          -788.9587             0.0000          -788.9587
 18.7919         0.0000             0.0000             0.0000             0.0000          -788.2640             0.0000          -788.2640
 18.8019         0.0000             0.0000             0.0000             0.0000          -788.7887             0.0000          -788.7887
 18.8119         0.0000             0.0000             0.0000             0.0000          -799.8215             0.0000          -799.8215
 18.8219         0.0000             0.0000             0.0000             0.0000          -801.5837             0.0000          -801.5837
 18.8319         0.0000             0.0000             0.0000             0.0000          -798.1195             0.0000          -798.1195
 18.8419         0.0000             0.0000             0.0000             0.0000          -792.4019             0.0000          -792.4019
 18.8519         0.0000             0.0000             0.0000             0.0000          -792.3975             0.0000          -792.3975
 18.8619         0.0000             0.0000             0.0000             0.0000          -792.6789             0.0000          -792.6789
 18.8719         0.0000             0.0000             0.0000             0.0000          -791.0869             0.0000          -791.0869
 18.8819         0.0000             0.0000             0.0000             0.0000          -792.2332             0.0000          -792.2332
 18.8919         0.0000             0.0000             0.0000             0.0000          -792.5492             0.0000          -792.5492
 18.9019         0.0000             0.0000             0.0000             0.0000          -790.3415             0.0000          -790.3415
 18.9119         0.0000             0.0000             0.0000             0.0000          -791.9829             0.0000          -791.9829
 18.9219         0.0000             0.0000             0.0000             0.0000          -790.9588             0.0000          -790.9588
 18.9319         0.0000             0.0000             0.0000             0.0000          -778.4594             0.0000          -778.4594
 18.9419         0.0000             0.0000             0.0000             0.0000          -778.4385             0.0000          -778.4385
 18.9519         0.0000             0.0000             0.0000             0.0000          -779.8729             0.0000          -779.8729
 18.9619         0.0000             0.0000             0.0000             0.0000          -783.7007             0.0000          -783.7007
 18.9719         0.0000             0.0000             0.0000             0.0000          -781.1485             0.0000          -781.1485
 18.9819         0.0000             0.0000             0.0000             0.0000          -766.8062             0.0000          -766.8062
 18.9919         0.0000             0.0000             0.0000             0.0000          -765.4108             0.0000          -765.4108
 19.0019         0.0000             0.0000             0.0000             0.0000          -764.9420             0.0000          -764.9420
 19.0119         0.0000             0.0000             0.0000             0.0000          -755.8901             0.0000          -755.8901
 19.0219         0.0000             0.0000             0.0000             0.0000          -755.1013             0.0000          -755.1013
 19.0319         0.0000             0.0000             0.0000             0.0000          -757.6260             0.0000          -757.6260
 19.0419         0.0000             0.0000             0.0000             0.0000          -759.5786             0.0000          -759.5786
 19.0519         0.0000             0.0000             0.0000             0.0000          -753.7427             0.0000          -753.7427
 19.0619         0.0000             0.0000             0.0000             0.0000          -753.4806             0.0000          -753.4806
 19.0719         0.0000             0.0000             0.0000             0.0000          -753.7186             0.0000          -753.7186
 19.0819         0.0000             0.0000             0.0000             0.0000          -758.0956             0.0000          -758.0956
 19.0919         0.0000             0.0000             0.0000             0.0000          -757.7608             0.0000          -757.7608
 19.1019         0.0000             0.0000             0.0000             0.0000          -758.2615             0.0000          -758.2615
 19.1119         0.0000             0.0000             0.0000             0.0000          -759.4815             0.0000          -759.4815
 19.1219         0.0000             0.0000             0.0000             0.0000          -759.4087             0.0000          -759.4087
 19.1319         0.0000             0.0000             0.0000             0.0000          -760.4401             0.0000          -760.4401
 19.1419         0.0000             0.0000             0.0000             0.0000          -762.2405             0.0000          -762.2405
 19.1519         0.0000             0.0000             0.0000             0.0000          -761.7698             0.0000          -761.7698
 19.1619         0.0000             0.0000             0.0000             0.0000          -757.7030             0.0000          -757.7030
 19.1719         0.0000             0.0000             0.0000             0.0000          -757.0412             0.0000          -757.0412
 19.1819         0.0000             0.0000             0.0000             0.0000          -763.2261             0.0000          -763.2261
 19.1919         0.0000             0.0000             0.0000             0.0000          -763.9373             0.0000          -763.9373
 19.2019         0.0000             0.0000             0.0000             0.0000          -762.3211             0.0000          -762.3211
 19.2119         0.0000             0.0000             0.0000             0.0000          -763.5252             0.0000          -763.5252
 19.2219         0.0000             0.0000             0.0000             0.0000          -757.6923             0.0000          -757.6923
 19.2319         0.0000             0.0000             0.0000             0.0000          -759.0355             0.0000          -759.0355
